"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"252",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"253",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"254",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"255",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"256",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"257",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"258",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"259",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"260",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"261",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"262",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"263",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"264",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"265",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"266",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"267",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"268",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"269",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"270",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"271",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"272",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"273",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"274",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"275",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"276",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"277",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"278",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"279",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"280",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"281",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"282",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"283",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"284",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"285",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"286",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"287",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"288",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"289",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"290",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"291",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"292",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"293",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"294",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"295",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"296",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"297",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"298",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"299",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"300",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,51734,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,4903185,-0.096008613445378,1
"301",-0.0187,0.034899998,0,1,75463,-0.00769,0.00991,0.0118,731545,0.0137,2
"302",-0.0234,0.035599999,0,1,75463,-0.00762,0.00962,0.0114,731545,0.0137,2
"303",-0.0434,0.0228,0,1,75463,-0.00751,0.00925,0.0109,731545,0.0137,2
"304",-0.0437,-0.016000001,0,1,75463,-0.00738,0.00881,0.0103,731545,0.0153,2
"305",-0.0259,-0.033599999,0,1,75463,-0.00724,0.00831,0.00963,731545,0.0153,2
"306",-0.0328,-0.0568,0,1,75463,-0.00712,0.00775,0.00888,731545,0.0153,2
"307",-0.0212,-0.037500001,0,1,75463,-0.00713,0.00712,0.0081,731545,0.0153,2
"308",-0.0082,-0.017200001,0,1,75463,-0.0073,0.00642,0.00727,731545,0.0124,2
"309",-0.0226,-0.030999999,0.143,2,75463,-0.0077,0.00562,0.00639,731545,0.0107,2
"310",-0.00388,-0.022,0.286,3,75463,-0.00841,0.00469,0.00544,731545,0.0107,2
"311",-0.00265,-0.0228,0.714,6,75463,-0.00951,0.0036,0.0044,731545,0.00913,2
"312",-0.00506,-0.0372,1,8,75463,-0.0111,0.00233,0.00324,731545,0.00769,2
"313",0.00974,-0.0561,2.57,19,75463,-0.0133,0.000746,0.00182,731545,0.00493,2
"314",-0.00736,-0.091200002,3.71,27,75463,-0.0163,-0.00117,0.000137,731545,-0.0076,2
"315",-0.0204,-0.114,4.57,33,75463,-0.02,-0.00344,-0.00183,731545,-0.0192,2
"316",-0.0178,-0.13699999,6.43,47,75463,-0.0243,-0.00607,-0.00407,731545,-0.0277,2
"317",-0.039,-0.182,9.86,72,75463,-0.0295,-0.00907,-0.00659,731545,-0.0402,2
"318",-0.0667,-0.20900001,14.3,106,75463,-0.0354,-0.0124,-0.00936,731545,-0.0626,2
"319",-0.0959,-0.235,21,155,75463,-0.0422,-0.0162,-0.0124,731545,-0.0842,2
"320",-0.126,-0.28,28.1,216,75463,-0.0498,-0.0202,-0.0155,731545,-0.106,2
"321",-0.157,-0.31900001,36.3,281,75463,-0.0584,-0.0246,-0.0188,731545,-0.129,2
"322",-0.184,-0.34299999,49.9,382,75463,-0.0679,-0.0292,-0.0221,731545,-0.152,2
"323",-0.205,-0.359,53,418,75463,-0.0782,-0.0342,-0.0254,731545,-0.169,2
"324",-0.228,-0.38600001,58.4,481,75463,-0.0893,-0.0395,-0.0289,731545,-0.183,2
"325",-0.269,-0.42300001,73.9,623,75463,-0.101,-0.0452,-0.0323,731545,-0.193,2
"326",-0.289,-0.43700001,85.6,754,75463,-0.114,-0.0513,-0.0358,731545,-0.2,2
"327",-0.317,-0.461,102,930,75463,-0.127,-0.0577,-0.0393,731545,-0.207,2
"328",-0.339,-0.47799999,109,1042,75463,-0.141,-0.0646,-0.0429,731545,-0.217,2
"329",-0.359,-0.49000001,105,1120,75463,-0.156,-0.0718,-0.0465,731545,-0.225,2
"330",-0.36,-0.51700002,122,1269,75463,-0.171,-0.0792,-0.0502,731545,-0.229,2
"331",-0.338,-0.51499999,124,1351,75463,-0.187,-0.0869,-0.0538,731545,-0.23,2
"332",-0.305,-0.509,133,1552,75463,-0.202,-0.0946,-0.0574,731545,-0.229,2
"333",-0.302,-0.52600002,139,1730,75463,-0.217,-0.102,-0.0609,731545,-0.227,2
"334",-0.317,-0.53200001,141,1916,75463,-0.232,-0.11,-0.0643,731545,-0.227,2
"335",-0.312,-0.52999997,153,2112,75463,-0.246,-0.117,-0.0675,731545,-0.222,2
"336",-0.298,-0.52600002,164,2267,75463,-0.259,-0.125,-0.0705,731545,-0.213,2
"337",-0.296,-0.51599997,167,2440,75463,-0.27,-0.131,-0.0733,731545,-0.215,2
"338",-0.317,-0.51499999,175,2578,75463,-0.281,-0.138,-0.0758,731545,-0.214,2
"339",-0.328,-0.51200002,172,2756,75463,-0.291,-0.143,-0.0782,731545,-0.215,2
"340",-0.325,-0.5,165,2885,75463,-0.3,-0.149,-0.0803,731545,-0.217,2
"341",-0.301,-0.48500001,165,3068,75463,-0.308,-0.153,-0.082,731545,-0.22,2
"342",-0.28,-0.46900001,157,3213,75463,-0.314,-0.157,-0.0833,731545,-0.217,2
"343",-0.313,-0.472,153,3341,75463,-0.32,-0.159,-0.0842,731545,-0.223,2
"344",-0.34,-0.47400001,141,3428,75463,-0.324,-0.161,-0.0847,731545,-0.225,2
"345",-0.258,-0.46599999,140,3555,75463,-0.327,-0.162,-0.0847,731545,-0.227,2
"346",-0.225,-0.45500001,138,3721,75463,-0.33,-0.163,-0.0844,731545,-0.227,2
"347",-0.213,-0.45300001,141,3875,75463,-0.331,-0.163,-0.0836,731545,-0.226,2
"348",-0.217,-0.44400001,140,4045,75463,-0.332,-0.163,-0.0825,731545,-0.222,2
"349",-0.234,-0.45199999,141,4199,75463,-0.332,-0.162,-0.0812,731545,-0.219,2
"350",-0.215,-0.447,144,4346,75463,-0.332,-0.161,-0.0797,731545,-0.211,2
"351",-0.167,-0.43399999,162,4564,75463,-0.331,-0.16,-0.078,731545,-0.207,2
"352",-0.181,-0.405,162,4691,75463,-0.33,-0.159,-0.0762,731545,-0.204,2
"353",-0.192,-0.40900001,171,4915,75463,-0.329,-0.158,-0.0744,731545,-0.203,2
"354",-0.236,-0.41100001,179,5125,75463,-0.327,-0.157,-0.0725,731545,-0.203,2
"355",-0.229,-0.403,198,5431,75463,-0.326,-0.156,-0.0707,731545,-0.201,2
"356",-0.226,-0.39300001,223,5762,75463,-0.324,-0.155,-0.0689,731545,-0.199,2
"357",-0.202,-0.38600001,234,5986,75463,-0.323,-0.154,-0.0671,731545,-0.193,2
"358",-0.201,-0.38800001,229,6164,75463,-0.322,-0.153,-0.0654,731545,-0.193,2
"359",-0.237,-0.40599999,243,6389,75463,-0.32,-0.152,-0.0638,731545,-0.185,2
"360",-0.238,-0.39199999,244,6621,75463,-0.319,-0.151,-0.0622,731545,-0.186,2
"361",-0.189,-0.38,264,6973,75463,-0.318,-0.15,-0.0606,731545,-0.183,2
"362",-0.182,-0.37099999,287,7439,75463,-0.317,-0.149,-0.059,731545,-0.179,2
"363",-0.174,-0.36700001,289,7785,75463,-0.316,-0.148,-0.0574,731545,-0.172,2
"364",-0.166,-0.36899999,300,8089,75463,-0.315,-0.147,-0.0557,731545,-0.166,2
"365",-0.162,-0.359,314,8362,75463,-0.313,-0.146,-0.0539,731545,-0.161,2
"366",-0.155,-0.34799999,330,8696,75463,-0.312,-0.145,-0.0519,731545,-0.166,2
"367",-0.148,-0.34599999,347,9052,75463,-0.311,-0.143,-0.0499,731545,-0.16,2
"368",-0.143,-0.33700001,342,9369,75463,-0.309,-0.142,-0.0476,731545,-0.159,2
"369",-0.137,-0.338,330,9750,75463,-0.307,-0.14,-0.0452,731545,-0.16,2
"370",-0.129,-0.331,331,10099,75463,-0.304,-0.138,-0.0426,731545,-0.16,2
"371",-0.143,-0.33500001,327,10379,75463,-0.301,-0.136,-0.04,731545,-0.166,2
"372",-0.165,-0.34099999,317,10581,75463,-0.298,-0.133,-0.0374,731545,-0.166,2
"373",-0.166,-0.34299999,298,10781,75463,-0.295,-0.131,-0.0348,731545,-0.163,2
"374",-0.16,-0.33899999,288,11071,75463,-0.291,-0.128,-0.0322,731545,-0.163,2
"375",-0.16,-0.33500001,297,11449,75463,-0.287,-0.126,-0.0297,731545,-0.163,2
"376",-0.164,-0.32499999,327,12037,75463,-0.282,-0.123,-0.0272,731545,-0.157,2
"377",-0.166,-0.315,350,12551,75463,-0.277,-0.119,-0.0248,731545,-0.155,2
"378",-0.155,-0.30500001,339,12754,75463,-0.272,-0.116,-0.0224,731545,-0.161,2
"379",-0.139,-0.28799999,333,12912,75463,-0.267,-0.113,-0.0201,731545,-0.161,2
"380",-0.126,-0.27700001,346,13200,75463,-0.261,-0.109,-0.0179,731545,-0.161,2
"381",-0.113,-0.255,387,13779,75463,-0.255,-0.105,-0.0157,731545,-0.156,2
"382",-0.0997,-0.221,389,14172,75463,-0.249,-0.102,-0.0136,731545,-0.15,2
"383",-0.0984,-0.199,390,14768,75463,-0.244,-0.0984,-0.0115,731545,-0.147,2
"384",-0.102,-0.19599999,378,15196,75463,-0.238,-0.095,-0.0096,731545,-0.145,2
"385",-0.0981,-0.19599999,403,15573,75463,-0.233,-0.0917,-0.00772,731545,-0.122,2
"386",-0.0883,-0.204,421,15857,75463,-0.228,-0.0886,-0.00589,731545,-0.128,2
"387",-0.0932,-0.18799999,420,16141,75463,-0.223,-0.0856,-0.00409,731545,-0.118,2
"388",-0.0734,-0.20200001,430,16786,75463,-0.218,-0.0827,-0.00231,731545,-0.116,2
"389",-0.0926,-0.21799999,472,17476,75463,-0.213,-0.08,-0.000538,731545,-0.117,2
"390",-0.133,-0.212,469,18050,75463,-0.209,-0.0774,0.00124,731545,-0.117,2
"391",-0.133,-0.207,474,18515,75463,-0.205,-0.0749,0.003,731545,-0.112,2
"392",-0.137,-0.20299999,444,18684,75463,-0.201,-0.0726,0.00475,731545,-0.112,2
"393",-0.125,-0.17299999,424,18825,75463,-0.197,-0.0704,0.00643,731545,-0.106,2
"394",-0.131,-0.182,440,19223,75463,-0.194,-0.0684,0.008,731545,-0.104,2
"395",-0.171,-0.18700001,444,19896,75463,-0.19,-0.0665,0.00943,731545,-0.101,2
"396",-0.152,-0.178,412,20359,75463,-0.187,-0.0648,0.0106,731545,-0.0952,2
"397",-0.104,-0.204,382,20723,75463,-0.184,-0.0633,0.0116,731545,-0.0925,2
"398",-0.098,-0.21699999,355,20997,75463,-0.181,-0.0618,0.0123,731545,-0.0875,2
"399",-0.0861,-0.219,366,21246,75463,-0.178,-0.0605,0.0127,731545,-0.0846,2
"400",-0.0742,-0.228,377,21463,75463,-0.176,-0.0592,0.0129,731545,-0.0812,2
"401",-0.0824,-0.23100001,359,21738,75463,-0.173,-0.0581,0.0128,731545,-0.0826,2
"402",-0.086,-0.234,599,24091,75463,-0.171,-0.057,0.0125,731545,-0.0858,2
"403",-0.0995,-0.228,579,24411,75463,-0.168,-0.056,0.012,731545,-0.0843,2
"404",-0.102,-0.227,573,24733,75463,-0.166,-0.0551,0.0113,731545,-0.0816,2
"405",-0.0942,-0.22,576,25026,75463,-0.164,-0.0543,0.0104,731545,-0.0791,2
"406",-0.101,-0.221,580,25307,75463,-0.163,-0.0537,0.00937,731545,-0.0761,2
"407",-0.103,-0.219,581,25530,75463,-0.161,-0.0531,0.00824,731545,-0.0745,2
"408",-0.0888,-0.207,584,25829,75463,-0.16,-0.0526,0.00705,731545,-0.0703,2
"409",-0.0807,-0.20200001,297,26167,75463,-0.159,-0.0522,0.00584,731545,-0.0639,2
"410",-0.0616,-0.213,314,26611,75463,-0.158,-0.0519,0.00468,731545,-0.0624,2
"411",-0.0581,-0.19499999,311,26913,75463,-0.157,-0.0516,0.00365,731545,-0.0611,2
"412",-0.0589,-0.19499999,327,27314,75463,-0.156,-0.0513,0.0028,731545,-0.0661,2
"413",-0.0561,-0.189,327,27598,75463,-0.155,-0.051,0.00212,731545,-0.0602,2
"414",-0.066,-0.199,331,27849,75463,-0.154,-0.0507,0.00159,731545,-0.0636,2
"415",-0.0737,-0.204,337,28187,75463,-0.154,-0.0505,0.00118,731545,-0.065,2
"416",-0.0866,-0.206,355,28652,75463,-0.153,-0.0502,0.000836,731545,-0.0666,2
"417",-0.108,-0.20900001,370,29204,75463,-0.152,-0.0499,0.000519,731545,-0.0666,2
"418",-0.107,-0.215,401,29718,75463,-0.151,-0.0496,0.000182,731545,-0.0708,2
"419",-0.103,-0.221,417,30235,75463,-0.15,-0.0492,-0.000217,731545,-0.0633,2
"420",-0.104,-0.229,445,30716,75463,-0.149,-0.0489,-0.000696,731545,-0.0691,2
"421",-0.0989,-0.227,465,31103,75463,-0.148,-0.0485,-0.00124,731545,-0.0691,2
"422",-0.0867,-0.215,505,31723,75463,-0.147,-0.0481,-0.00183,731545,-0.0677,2
"423",-0.0812,-0.21699999,522,32307,75463,-0.146,-0.0477,-0.00243,731545,-0.0661,2
"424",-0.0689,-0.20900001,525,32876,75463,-0.144,-0.0472,-0.00301,731545,-0.0646,2
"425",-0.097,-0.26300001,550,33565,75463,-0.143,-0.0468,-0.00353,731545,-0.0674,2
"426",-0.0717,-0.163,573,34243,75463,-0.142,-0.0464,-0.00396,731545,-0.0672,2
"427",-0.054,-0.18700001,576,34750,75463,-0.141,-0.0459,-0.00429,731545,-0.0646,2
"428",-0.0548,-0.206,602,35318,75463,-0.14,-0.0455,-0.00452,731545,-0.063,2
"429",-0.0371,-0.221,587,35834,75463,-0.139,-0.0452,-0.00468,731545,-0.0643,2
"430",-0.0466,-0.229,603,36526,75463,-0.138,-0.0448,-0.00478,731545,-0.0659,2
"431",-0.0645,-0.236,640,37358,75463,-0.137,-0.0446,-0.00484,731545,-0.0717,2
"432",-0.0818,-0.243,693,38414,75463,-0.136,-0.0444,-0.0049,731545,-0.0689,2
"433",-0.0945,-0.24699999,693,39095,75463,-0.135,-0.0443,-0.00496,731545,-0.0714,2
"434",-0.0887,-0.249,736,39901,75463,-0.134,-0.0443,-0.00502,731545,-0.0714,2
"435",-0.0982,-0.25600001,755,40603,75463,-0.134,-0.0444,-0.00509,731545,-0.0697,2
"436",-0.129,-0.257,812,41516,75463,-0.133,-0.0445,-0.00516,731545,-0.0697,2
"437",-0.118,-0.25999999,840,42409,75463,-0.133,-0.0446,-0.00523,731545,-0.0713,2
"438",-0.103,-0.26300001,858,43361,75463,-0.132,-0.0447,-0.00531,731545,-0.067,2
"439",-0.095,-0.26899999,833,44243,75463,-0.132,-0.0448,-0.00537,731545,-0.067,2
"440",-0.0935,-0.266,860,45118,75463,-0.132,-0.0447,-0.00544,731545,-0.0695,2
"441",-0.0874,-0.25799999,865,45953,75463,-0.131,-0.0446,-0.00551,731545,-0.0695,2
"442",-0.0787,-0.249,879,46754,75463,-0.131,-0.0445,-0.00557,731545,-0.0695,2
"443",-0.0811,-0.25799999,911,47893,75463,-0.131,-0.0442,-0.0056,731545,-0.0695,2
"444",-0.087,-0.242,910,48777,75463,-0.131,-0.0439,-0.00556,731545,-0.0663,2
"445",-0.0866,-0.22400001,913,49751,75463,-0.131,-0.0435,-0.00544,731545,-0.0663,2
"446",-0.0761,-0.22,950,50895,75463,-0.131,-0.0431,-0.00519,731545,-0.0663,2
"447",-0.0785,-0.22400001,945,51735,75463,-0.131,-0.0427,-0.00479,731545,-0.0638,2
"448",-0.0872,-0.227,962,52685,75463,-0.13,-0.0422,-0.00423,731545,-0.0696,2
"449",-0.0846,-0.227,938,53323,75463,-0.13,-0.0418,-0.00351,731545,-0.0696,2
"450",-0.0785,-0.21799999,889,54114,75463,-0.129,-0.0413,-0.00268,731545,-0.0682,2
"451",-0.0845,-0.22400001,906,55119,75463,-0.128,-0.0407,-0.00178,731545,-0.0682,2
"452",-0.0829,-0.234,909,56111,75463,-0.128,-0.0402,-0.000846,731545,-0.0682,2
"453",-0.085,-0.23899999,875,57020,75463,-0.127,-0.0396,7.71e-05,731545,-0.0669,2
"454",-0.0916,-0.249,904,58064,75463,-0.127,-0.039,0.000956,731545,-0.0644,2
"455",-0.0896,-0.25099999,901,58990,75463,-0.127,-0.0383,0.00177,731545,-0.0615,2
"456",-0.0906,-0.255,878,59471,75463,-0.127,-0.0377,0.00254,731545,-0.0615,2
"457",-0.0896,-0.25600001,878,60263,75463,-0.127,-0.0369,0.00325,731545,-0.0601,2
"458",-0.0873,-0.273,875,61247,75463,-0.127,-0.0362,0.00395,731545,-0.0601,2
"459",-0.0895,-0.28099999,861,62139,75463,-0.127,-0.0354,0.00464,731545,-0.0601,2
"460",-0.0879,-0.28299999,891,63256,75463,-0.128,-0.0345,0.00534,731545,-0.0601,2
"461",-0.0752,-0.27599999,881,64231,75463,-0.128,-0.0337,0.00606,731545,-0.0626,2
"462",-0.0763,-0.278,835,64835,75463,-0.128,-0.0328,0.00679,731545,-0.0626,2
"463",-0.083,-0.28099999,851,65427,75463,-0.129,-0.032,0.0075,731545,-0.0643,2
"464",-0.0872,-0.289,840,66146,75463,-0.129,-0.0311,0.00819,731545,-0.0643,2
"465",-0.0814,-0.28299999,780,66705,75463,-0.13,-0.0303,0.00884,731545,-0.0643,2
"466",-0.0777,-0.28299999,806,67781,75463,-0.13,-0.0296,0.00943,731545,-0.0643,2
"467",-0.0765,-0.287,786,68761,75463,-0.131,-0.0288,0.00994,731545,-0.0643,2
"468",-0.0827,-0.29100001,761,69560,75463,-0.131,-0.0282,0.0104,731545,-0.0643,2
"469",-0.0821,-0.289,773,70246,75463,-0.132,-0.0275,0.0108,731545,-0.0584,2
"470",-0.0797,-0.285,767,70796,75463,-0.133,-0.027,0.0111,731545,-0.0551,2
"471",-0.0758,-0.28200001,767,71517,75463,-0.133,-0.0264,0.0114,731545,-0.0551,2
"472",-0.0758,-0.273,786,72204,75463,-0.134,-0.0259,0.0117,731545,-0.0535,2
"473",-0.073,-0.27000001,755,73067,75463,-0.135,-0.0253,0.0119,731545,-0.052,2
"474",-0.0692,-0.25799999,733,73895,75463,-0.136,-0.0247,0.0121,731545,-0.052,2
"475",-0.0618,-0.252,740,74740,75463,-0.136,-0.0241,0.0124,731545,-0.0495,2
